articleName,wordCount,NoOfEditors,NoOfRevisions,NoOfEditSessions,startTime,endTime,durationInHours,durationindays,subjectivity,readingScore,authority,totalRefs,NoOfValidUrlRefs,totalUrlRefs,verifiability,vandalisim,volatility,Speed1 (Edit sessions),Speed2 (No of days),Speed4 (No of edits),Speed5 (edits/edit sessions),Speed6 (edits/durationindays),Speed8(Edit sessions/durationindays)
Way of the Five Pecks of Rice,1852,42,59,47,2009-02-17T01:53:25Z,2018-04-28T22:04:47Z,80588.18944444450,3357.84122685185,0.46251030715316400,31.18,0.0005399568034557240,1,1,1,1.0,1,0.01694915254237290,39.4042553191489,0.551544839342016,31.3898305084746,1.25531914893617,0.0175708129164033,0.0139970882554399
William B. Davis,2995,248,405,314,2004-05-23T05:44:24Z,2018-03-29T22:41:50Z,121408.95722222200,5058.70655092592,0.38618319180819200,25.26,0.007679465776293820,23,12,15,0.8,9,0.022222222222222200,9.53821656050955,0.592048574047413,7.39506172839506,1.28980891719745,0.0800599908144249,0.0620712027548874
Whip It (Devo song),3832,372,777,558,2005-04-06T06:25:39Z,2018-07-05T17:01:44Z,116122.60138888900,4838.44172453704,0.3887344316955960,-5.0,0.008872651356993740,34,20,24,0.8333333333333330,38,0.0489060489060489,6.8673835125448,0.791990524669729,4.93178893178893,1.39247311827957,0.160588892919723,0.115326386421114
Warrior-class ironclad,1679,48,128,81,2005-12-04T14:32:10Z,2015-10-12T19:55:40Z,86381.39166666670,3599.22465277778,0.40380214332049200,26.1,0.004169148302561050,7,1,1,1.0,1,0.0078125,20.7283950617284,0.466489358674568,13.1171875,1.58024691358025,0.0355632149555358,0.02250484696405
Wet season,2170,257,484,310,2004-11-30T22:57:39Z,2018-06-18T18:23:17Z,118747.42722222200,4947.80946759258,0.38389441452856100,7.05,0.002304147465437790,5,3,5,0.6,37,0.07644628099173550,7,0.438577923061342,4.48347107438017,1.56129032258065,0.0978210667104561,0.0626539890087632
Weymouth and Portland National Sailing Academy,1325,93,172,133,2005-07-12T07:39:46Z,2017-12-03T19:57:11Z,108660.29027777800,4527.51209490742,0.2710960251869340,-118.58,0.012075471698113200,16,0,0,1,8,0.046511627906976700,9.96240601503759,0.292655209356673,7.70348837209302,1.29323308270677,0.0379899592523379,0.0293759568637264
411th Engineer Brigade (United States),1737,49,85,60,2008-07-04T19:34:37Z,2018-06-16T21:29:05Z,87217.90777777780,3634.07949074074,0.3571482541954980,7.97,0.0,0,0,0,1,0,0.0,28.95,0.477975235386484,20.4352941176471,1.41666666666667,0.0233896920022171,0.0165103708250944
Wilhelm D. Styer,2232,26,89,41,2009-12-06T01:22:52Z,2018-04-05T16:18:06Z,73022.92055555560,3042.62168981482,0.3224342537804080,20.05,0.002240143369175630,5,3,5,0.6,1,0.011235955056179800,54.4390243902439,0.733577890235787,25.0786516853933,2.17073170731707,0.0292510897092227,0.0134752211020015
Weapons of Class Destruction,1846,63,136,99,2006-03-02T05:45:25Z,2017-09-18T02:52:28Z,101229.1175,4217.8799,0.44796056547619000,24.51,0.009750812567713980,18,11,18,0.6111111111111110,0,0.0,18.6464646464646,0.43766063652585,13.5735294117647,1.37373737373737,0.0322436871980041,0.0234715075926647
1904 Tour de France,2878,89,208,158,2005-05-23T22:36:22Z,2018-01-03T19:23:54Z,110588.79222222200,4607.86634259258,0.45487254830830300,-35.19,0.009381514940931200,27,17,26,0.6538461538461540,3,0.014423076923076900,18.2151898734177,0.6245840886046,13.8365384615385,1.31645569620253,0.0451401982035291,0.0342891890199885
Washington State Route 285,2244,20,36,28,2008-03-23T03:24:17Z,2017-04-02T00:22:48Z,79124.97527777780,3296.87396990741,0.2924153624153620,-58.12,0.004456327985739750,10,10,10,1.0,0,0.0,80.1428571428571,0.680644762427185,62.3333333333333,1.28571428571429,0.0109194346913452,0.00849289364882406
189th Infantry Brigade (United States),1885,60,125,84,2007-06-10T17:06:18Z,2018-06-16T15:37:30Z,96574.52,4023.94,0.421765873015873,0.12,0.0005305039787798410,1,0,1,0.0,8,0.064,22.4404761904762,0.468446542628429,15.08,1.48809523809524,0.0310640943387552,0.0208750713956435
Watchet,3306,149,339,249,2003-12-19T18:53:54Z,2018-06-12T15:38:59Z,126932.7513888890,5288.8646412037,0.28087253351651300,-16.68,0.015426497277677000,51,25,34,0.7352941176470590,16,0.0471976401179941,13.2771084337349,0.625086899415822,9.75221238938053,1.36144578313253,0.0640969325172304,0.0470800477781427
1979 Gillette Cup Final,2057,16,45,29,2011-03-26T21:33:43Z,2018-07-02T00:04:19Z,63698.51,2654.10,0.5450774754346190,-41.81,0.009236752552260570,19,2,12,0.16666666666666700,0,0.0,70.9310344827586,0.775025977844695,45.7111111111111,1.55172413793103,0.0169548706869282,0.0109264722204648
55 Cancri b,806,74,145,129,2006-04-30T18:58:55Z,2018-06-03T17:20:45Z,106006.36388888900,4416.93182870371,0.40618444055944100,-26.05,0.009925558312655090,8,1,2,0.5,1,0.006896551724137930,6.24806201550388,0.182479610566357,5.55862068965517,1.12403100775194,0.0328282177817888,0.0292057937506949
1946 National League tie-breaker series,1937,28,70,39,2010-08-30T03:37:51Z,2018-06-11T18:31:17Z,68222.89055555560,2842.62043981482,0.36253670139384400,27.79,0.011357769747031500,22,6,22,0.2727272727272730,0,0.0,49.6666666666667,0.681413520028789,27.6714285714286,1.79487179487179,0.0246251659277311,0.0137197353025931
Washington State Route 21,3347,44,99,77,2015-12-30T14:22:06Z,2016-11-10T10:39:09Z,7580.284166666670,315.845173611111,0.35187136096227000,-18.77,0.011951000896325100,40,36,38,0.9473684210526320,3,0.030303030303030300,43.4675324675325,10.5969642079161,33.8080808080808,1.28571428571429,0.313444713649148,0.243790332838226
1892 Alabama Cadets football team,1795,24,52,43,2007-09-08T22:40:03Z,2018-03-14T22:55:15Z,92160.25333333330,3840.01055555555,0.36262110904968100,-2.33,0.008356545961002790,15,7,14,0.5,1,0.019230769230769200,41.7441860465116,0.467446631729456,34.5192307692308,1.2093023255814,0.0135416294428589,0.011197885885441
Washington State Route 522,4618,68,201,127,2004-05-04T00:46:49Z,2018-06-17T21:15:25Z,123788.47666666700,5157.85319444446,0.3588308601677590,-97.81,0.01862278042442620,86,35,52,0.6730769230769230,6,0.029850746268656700,36.3622047244094,0.895333741754043,22.9751243781095,1.58267716535433,0.0389697016224692,0.0246226472937989
Wellingborough,4435,533,1388,848,2003-07-19T13:43:59Z,2018-06-21T21:02:40Z,130831.31138888900,5451.30464120371,0.36190880938707,-38.3,0.003156708004509580,14,4,10,0.4,122,0.08789625360230550,5.22995283018868,0.813566713274109,3.19524495677233,1.63679245283019,0.254617947694355,0.155559091963122
Weh Island,1430,94,226,137,2006-11-16T14:17:11Z,2018-05-19T14:14:10Z,100847.94972222200,4201.99790509258,0.4283323830257790,-4.06,0.016083916083916100,23,8,19,0.42105263157894700,6,0.02654867256637170,10.4379562043796,0.340314305789378,6.32743362831858,1.64963503649635,0.0537839392366429,0.0326035383868145
Weather ship,2987,81,394,113,2004-10-29T09:24:53Z,2018-06-10T01:03:54Z,119319.65027777800,4971.65209490742,0.26953764410718100,-8.01,0.012721794442584500,38,19,35,0.5428571428571430,1,0.0025380710659898500,26.4336283185841,0.60080632010829,7.58121827411168,3.48672566371681,0.0792493103858943,0.0227288631309799
Washington State Route 536,1098,27,48,43,2007-03-11T06:52:47Z,2018-04-03T21:29:46Z,96998.61638888890,4041.60901620370,0.3615713587487780,-84.69,0.0036429872495446300,4,4,4,1.0,1,0.020833333333333300,25.5348837209302,0.271673978259123,22.875,1.11627906976744,0.0118764580659726,0.0106393270174338
45th Infantry Brigade Combat Team (United States),3036,103,269,180,2006-05-25T03:10:17Z,2018-07-07T01:28:39Z,106222.30611111100,4425.92942129629,0.3129588954092270,-9.91,0.006258234519104080,19,12,18,0.6666666666666670,4,0.01486988847583640,16.8666666666667,0.685957617261506,11.2862453531599,1.49444444444444,0.0607781946783087,0.0406694239483106
Ways and Means (The West Wing),758,45,69,58,2006-04-15T03:04:31Z,2018-02-21T16:36:57Z,103933.54055555600,4330.56418981483,0.3980033571870310,0.83,0.011873350923482800,9,4,9,0.4444444444444440,1,0.014492753623188400,13.0689655172414,0.175034930040469,10.9855072463768,1.18965517241379,0.0159332588031562,0.0133931740664211
William Middleton Wallace,1029,19,68,33,2009-12-15T17:38:08Z,2018-05-25T20:47:25Z,73995.15472222220,3083.13144675926,0.2928872814948770,11.32,0.010689990281827000,11,2,7,0.2857142857142860,0,0.0,31.1818181818182,0.333751582690904,15.1323529411765,2.06060606060606,0.0220554981758809,0.0107034035265305
Washington State Route 225,605,18,47,33,2008-04-02T20:55:26Z,2018-06-18T20:37:44Z,89495.705,3728.988,0.29634986225895300,-43.04,0.013223140495867800,8,4,8,0.5,0,0.0,18.3333333333333,0.162242422695033,12.8723404255319,1.42424242424242,0.0126039568044076,0.00884958669245637
Washington State Route 231,2185,20,35,30,2008-03-23T01:56:21Z,2017-05-12T12:57:51Z,80099.025,3337.459,0.30551835317460300,-27.6,0.011441647597254000,25,23,24,0.9583333333333330,1,0.02857142857142860,72.8333333333333,0.654689617008447,62.4285714285714,1.16666666666667,0.0104870190367486,0.00898887346007021
1949 Sun Bowl controversy,1853,64,471,137,2014-02-28T15:32:06Z,2018-05-29T02:15:04Z,37210.71611111110,1550.44650462963,0.38319436554730600,14.3,0.009713977334052890,18,4,8,0.5,1,0.0021231422505307900,13.5255474452555,1.1951395900903,3.93418259023355,3.43795620437956,0.303783457599856,0.0883616426564337
Why Does It Hurt So Bad,1970,82,180,119,2008-04-29T13:18:42Z,2017-07-07T16:34:20Z,80547.26055555560,3356.13585648148,0.4539963123296450,-37.96,0.012182741116751300,24,2,2,1.0,3,0.016666666666666700,16.5546218487395,0.586984581150215,10.9444444444444,1.51260504201681,0.0536331089375831,0.0354574442420688
Western green mamba,1847,138,239,182,2006-03-20T17:58:56Z,2018-05-10T17:31:47Z,106415.5475,4433.9811,0.34254301834845700,0.93,0.01028695181375200,19,7,11,0.6363636363636360,19,0.0794979079497908,10.1483516483516,0.416555672938675,7.72803347280335,1.31318681318681,0.0539018981225465,0.0410466337167509
"Whitemore, Tasmania",2458,18,65,33,2014-03-03T05:13:07Z,2017-06-11T17:19:20Z,28716.10361111110,1196.50431712963,0.35933521454848500,7.15,0.010984540276647700,27,10,15,0.6666666666666670,0,0.0,74.4848484848485,2.0543177026696,37.8153846153846,1.96969696969697,0.054324918907048,0.0275803434451167
"Welcome Back, Carter",1476,109,257,179,2010-09-17T22:05:49Z,2018-05-27T13:54:27Z,67407.81055555560,2808.65877314815,0.40284495865891200,18.36,0.006097560975609760,9,6,8,0.75,20,0.07782101167315180,8.24581005586592,0.525517736120572,5.7431906614786,1.43575418994413,0.0915027494464682,0.0637314869685518
We're Not Makin' Love Anymore,2626,10,27,22,2017-01-14T03:35:15Z,2018-04-28T04:30:25Z,11256.919444444400,469.038310185183,0.4258734167067490,-48.34,0.00952018278750952,25,5,6,0.8333333333333330,0,0.0,119.363636363636,5.59868979351221,97.2592592592593,1.22727272727273,0.0575645942211842,0.0469044841802242
"Wellington Monument, Somerset",929,59,109,87,2008-03-12T16:18:10Z,2017-05-16T18:07:52Z,80449.82833333330,3352.07618055555,0.37963539334229000,-26.52,0.013993541442411200,13,10,11,0.9090909090909090,1,0.009174311926605510,10.6781609195402,0.277141672790394,8.52293577981651,1.25287356321839,0.0325171607472045,0.0259540640826311
23 (song),3207,137,296,216,2013-09-21T10:58:06Z,2018-04-05T05:03:31Z,39762.09027777780,1656.75376157408,0.33892400723892400,-15.09,0.01777362020579980,57,52,57,0.9122807017543860,34,0.11486486486486500,14.8472222222222,1.93571312429255,10.8344594594595,1.37037037037037,0.178662639473213,0.130375439615588
Wasteland Angel,1798,16,109,45,2011-09-04T05:12:43Z,2018-01-10T08:13:37Z,55683.015,2320.126,0.43668277582290300,-82.72,0.013904338153503900,25,10,13,0.7692307692307690,0,0.0,39.9555555555556,0.774958037024396,16.4954128440367,2.42222222222222,0.0469802147028138,0.019395501482813
Western Australian emergency of March 1944,2781,13,91,48,2009-06-27T07:48:44Z,2018-05-03T09:27:04Z,77569.63888888890,3232.06828703704,0.28312021488773100,9.22,0.004314994606256740,12,3,8,0.375,0,0.0,57.9375,0.860439741064211,30.5604395604396,1.89583333333333,0.0281553457162327,0.0148511713668041
We Remain,1734,66,169,108,2013-09-30T19:57:30Z,2018-05-15T09:30:45Z,40501.55416666670,1687.56475694445,0.3883308080808080,-123.87,0.016724336793540900,29,16,28,0.5714285714285710,6,0.03550295857988170,16.0555555555556,1.02751612515281,10.2603550295858,1.56481481481481,0.100144305161952,0.0639975441271645
Wave Race 64,3025,219,360,283,2004-11-14T04:52:59Z,2018-06-03T11:01:55Z,118782.14888888900,4949.25620370371,0.44239732142857200,-53.65,0.011900826446281000,36,8,19,0.42105263157894700,7,0.019444444444444400,10.6890459363958,0.611202951614483,8.40277777777778,1.27208480565371,0.0727382025061864,0.0571803091923632
William Adam (architect),3660,91,179,140,2005-04-03T12:47:14Z,2018-01-30T10:44:24Z,112437.95277777800,4684.91469907408,0.4003177179962890,0.93,0.001639344262295080,6,1,1,1.0,0,0.0,26.1428571428571,0.781230872938489,20.4469273743017,1.27857142857143,0.0382077394142048,0.0298831481451881
"Wappocomo (Romney, West Virginia)",4778,34,259,96,2014-01-14T20:23:22Z,2016-10-13T12:54:59Z,24064.526944444400,1002.688622685180,0.2988253443526170,-25.88,0.004185851820845540,20,11,19,0.5789473684210530,1,0.003861003861003860,49.7708333333333,4.76518820688781,18.4478764478764,2.69791666666667,0.258305513935526,0.0957425843158706
WABN,2483,24,101,48,2007-11-13T15:21:26Z,2018-01-27T16:41:15Z,89473.33027777780,3728.05542824074,0.2956872294372290,-180.99,0.024567055980668500,61,55,61,0.9016393442622950,1,0.009900990099009900,51.7291666666667,0.666030869925054,24.5841584158416,2.10416666666667,0.0270918718737134,0.0128753450488935
1970 North Indian Ocean cyclone season,2786,58,99,79,2007-04-15T23:26:57Z,2018-03-20T09:49:12Z,95794.37083333330,3991.43211805555,0.3642028411221320,17.71,0.006460875807609480,18,3,18,0.16666666666666700,10,0.10101010101010100,35.2658227848101,0.697995084871246,28.1414141414141,1.25316455696203,0.0248031275672123,0.0197923947253512
Welsh Pony and Cob,2351,231,557,373,2005-03-24T21:49:16Z,2018-04-26T17:32:29Z,114739.72027777800,4780.82167824075,0.4197284226190470,12.47,0.009783071033602720,23,17,20,0.85,80,0.1436265709156190,6.3029490616622,0.49175647163337,4.22082585278276,1.49329758713137,0.116507169161968,0.0780200612161834
500 Club,2022,23,135,55,2017-08-21T16:34:26Z,2017-09-08T17:38:08Z,433.06166666666700,18.04423611111110,0.35060825285825300,-84.68,0.02126607319485660,43,35,43,0.813953488372093,0,0.0,36.7636363636364,112.05794401875,14.9777777777778,2.45454545454545,7.48161347306196,3.0480647482845
47 Ursae Majoris,2077,136,292,242,2004-11-22T14:09:53Z,2018-05-18T16:03:42Z,118201.89694444400,4925.07903935183,0.38311100537393600,-14.04,0.002407318247472320,5,1,4,0.25,9,0.030821917808219200,8.58264462809917,0.42171912032367,7.11301369863014,1.20661157024793,0.0592883886059276,0.0491362672692962
200 (South Park),7872,452,977,659,2010-04-10T00:16:39Z,2018-05-27T13:07:52Z,71268.85361111110,2969.53556712963,0.45512628422808100,-27.2,0.011941056910569100,94,62,80,0.775,63,0.06448311156601840,11.9453717754173,2.65091958727038,8.05731832139202,1.48254931714719,0.329007677434345,0.221920224594916
1898 Georgia hurricane,1156,29,42,36,2013-05-09T22:38:16Z,2016-10-12T20:56:43Z,30046.3075,1251.9295,0.4034957899243610,0.18,0.006920415224913500,8,5,7,0.7142857142857140,2,0.047619047619047600,32.1111111111111,0.923374694211591,27.5238095238095,1.16666666666667,0.0335482155336391,0.0287556133145478
Whitepages (company),2126,64,118,84,2010-01-22T05:21:03Z,2018-07-02T23:15:10Z,74009.90194444440,3083.74591435185,0.35861952861952800,-117.2,0.02492944496707430,53,32,52,0.6153846153846150,9,0.07627118644067800,25.3095238095238,0.689421262013037,18.0169491525424,1.4047619047619,0.0382651500082495,0.0272395983109573
1930 Atlantic hurricane season,1339,56,130,92,2005-02-02T02:36:33Z,2018-05-25T00:24:37Z,116637.80111111100,4859.90837962963,0.3642667066826730,-18.47,0.00597460791635549,8,5,7,0.7142857142857140,2,0.015384615384615400,14.554347826087,0.27551959736781,10.3,1.41304347826087,0.0267494754726029,0.0189303980267651
William Bliss Baker,3216,67,193,131,2007-02-07T01:02:30Z,2018-03-10T18:44:14Z,97193.69555555560,4049.73731481482,0.36878219740538600,-32.14,0.013681592039801000,44,7,30,0.23333333333333300,6,0.031088082901554400,24.5496183206107,0.79412558148776,16.6632124352332,1.47328244274809,0.047657412073115,0.0323477771066221
Vulcanoid,1668,117,229,171,2004-02-22T19:19:09Z,2016-09-01T03:53:56Z,109784.57972222200,4574.35748842592,0.385005348333837,-11.97,0.012589928057554000,21,1,2,0.5,3,0.013100436681222700,9.75438596491228,0.364641374055348,7.28384279475983,1.33918128654971,0.050061675454841,0.0373822991387677
William Beverley,3080,21,225,44,2014-12-31T22:01:38Z,2018-03-25T20:28:12Z,28318.44277777780,1179.93511574074,0.32771213748657400,-165.51,0.007792207792207790,24,16,18,0.8888888888888890,1,0.0044444444444444400,70,2.61031302392118,13.6888888888889,5.11363636363636,0.190688451422814,0.0372901860560169
Watership Down,6050,1255,2432,1760,2002-08-03T16:15:22Z,2018-06-21T15:24:56Z,139223.15944444400,5800.96497685183,0.39182555310870500,8.68,0.01090909090909090,66,31,46,0.6739130434782610,185,0.07606907894736840,3.4375,1.04292993047569,2.48766447368421,1.38181818181818,0.41924059353998,0.303397797956565
27th Infantry Division Savska,3484,9,91,31,2015-05-12T08:31:33Z,2017-11-12T15:35:43Z,21967.069444444400,915.294560185183,0.32441994064635500,-4.12,0.000574052812858783,2,0,0,1,0,0.0,112.387096774194,3.80642489483944,38.2857142857143,2.93548387096774,0.0994215457607317,0.0338688782261833
Welcome Party,1474,44,106,73,2012-03-09T21:22:11Z,2017-02-11T20:20:18Z,43198.96861111110,1799.95702546296,0.5063051994301990,17.34,0.008141112618724560,12,8,9,0.8888888888888890,3,0.02830188679245280,20.1917808219178,0.818908440117273,13.9056603773585,1.45205479452055,0.0588902948795326,0.0405565238321309
Wars of the Delian League,6066,91,241,150,2009-05-27T16:48:33Z,2018-07-04T19:14:26Z,79802.43138888890,3325.10130787037,0.38658349412025900,-17.45,0.0021430926475436900,13,0,0,1,15,0.06224066390041490,40.44,1.82430531834986,25.1701244813278,1.60666666666667,0.0724789946789181,0.045111407476505
White Lies (band),4638,326,696,492,2008-04-11T15:51:30Z,2018-06-10T21:49:27Z,89093.96583333330,3712.24857638889,0.31656128802704100,-117.6,0.0258732212160414,120,79,116,0.6810344827586210,29,0.041666666666666700,9.42682926829268,1.24937754155236,6.66379310344828,1.41463414634146,0.187487444786641,0.132534228211246
1821 Norfolk and Long Island hurricane,1685,76,176,132,2005-10-05T15:11:07Z,2018-04-02T16:39:37Z,109489.475,4562.061,0.4409994907053730,-17.08,0.010089020771513400,17,10,16,0.625,3,0.017045454545454500,12.7651515151515,0.36935056999771,9.57386363636364,1.33333333333333,0.0385790506347757,0.0289342879760817
1971 Scottish soldiers' killings,1795,60,292,125,2011-03-06T19:02:34Z,2018-06-20T06:25:07Z,63899.37583333330,2662.47399305555,0.21243736578382200,-23.07,0.007799442896935930,14,6,10,0.6,16,0.0547945205479452,14.36,0.674184989104812,6.1472602739726,2.336,0.109672432768025,0.046948815397271
1945 Texas hurricane,2297,13,41,23,2013-09-10T21:30:47Z,2014-04-16T05:12:21Z,5215.692777777780,217.320532407408,0.3538077502881970,-11.33,0.01044841097083150,24,20,24,0.8333333333333330,0,0.0,99.8695652173913,10.5696409564,56.0243902439024,1.78260869565217,0.188661418899609,0.105834454504659
1927 FA Charity Shield,1449,27,44,32,2008-11-30T14:04:45Z,2018-02-25T20:04:41Z,80981.99888888890,3374.24995370370,0.3153456837280370,2.01,0.011042097998619700,16,10,13,0.7692307692307690,2,0.045454545454545500,45.28125,0.429428767839064,32.9318181818182,1.375,0.0130399349792401,0.00948358907581095
Walter Oesau,3902,93,754,310,2007-02-19T01:11:49Z,2018-04-07T16:09:50Z,97574.96694444440,4065.62362268518,0.2885496234869270,38.49,0.00025627883136852900,1,0,1,0.0,1,0.001326259946949600,12.5870967741935,0.959754360494119,5.17506631299735,2.43225806451613,0.185457403334845,0.0762490650315677
1975 Atlantic hurricane season,5459,106,299,203,2004-07-06T03:15:05Z,2018-04-28T19:57:37Z,121072.70888888900,5044.69620370371,0.37074534188170600,-12.25,0.007876900531232830,43,24,36,0.6666666666666670,7,0.023411371237458200,26.8916256157635,1.08212660972372,18.257525083612,1.47290640394089,0.0592701696844461,0.0402402824279015
1973 Preakness Stakes,3048,38,136,68,2012-05-03T13:17:25Z,2018-07-08T19:23:21Z,54174.09888888890,2257.25412037037,0.3996298209366390,-64.45,0.009514435695538060,29,25,29,0.8620689655172410,0,0.0,44.8235294117647,1.35031318472015,22.4117647058824,2,0.0602501945938126,0.0301250972969063
100 euro note,2248,71,177,107,2010-01-07T21:56:22Z,2017-12-04T14:23:19Z,69304.44916666670,2887.68538194445,0.29471243042671600,-91.32,0.014234875444839900,32,26,31,0.8387096774193550,5,0.02824858757062150,21.0093457943925,0.778478159032092,12.7005649717514,1.65420560747664,0.0612947660803738,0.037053898138983
1933 Tampico hurricane,1401,16,31,28,2012-07-17T15:42:29Z,2017-09-08T16:33:49Z,45096.85555555560,1879.03564814815,0.31816946778711500,-18.34,0.012134189864382600,17,16,17,0.9411764705882350,0,0.0,50.0357142857143,0.745595221347041,45.1935483870968,1.10714285714286,0.0164978243124613,0.0149012606693199
Washington State Route 409,1487,32,84,55,2008-05-11T02:22:53Z,2017-08-29T05:44:32Z,81531.36083333330,3397.14003472222,0.2620484061393150,-39.65,0.014122394082044400,21,15,18,0.8333333333333330,0,0.0,27.0363636363636,0.437721137427763,17.702380952381,1.52727272727273,0.0247266816031823,0.0161900891449408
"Weinen, Klagen, Sorgen, Zagen, BWV 12",2798,62,255,139,2005-09-25T19:30:07Z,2018-06-14T08:03:57Z,111468.5638888890,4644.5234953704,0.3429933162076030,-26.28,0.0,0,0,0,1,2,0.00784313725490196,20.1294964028777,0.602429937708146,10.9725490196078,1.83453237410072,0.0549033717353743,0.0299277202792825
Wildfire (Silver Dollar City),1287,60,143,104,2006-10-31T02:37:41Z,2018-06-09T23:27:01Z,101756.82222222200,4239.86759259258,0.4586617405582920,-61.99,0.010878010878010900,14,4,10,0.4,4,0.027972027972028000,12.375,0.303547215070702,9,1.375,0.0337274683411891,0.0245290678845012
Waterloo Bay massacre,2247,26,215,66,2016-08-13T23:56:37Z,2017-07-18T12:28:03Z,8124.523888888890,338.521828703704,0.35555283941647600,19.88,0.0053404539385847800,12,4,10,0.4,6,0.027906976744186000,34.0454545454545,6.63768126446794,10.4511627906977,3.25757575757576,0.635114139679843,0.19496527078544
17th Precinct,1604,20,35,31,2014-04-01T01:32:17Z,2017-09-19T04:00:16Z,30410.46638888890,1267.10276620370,0.44908937863483300,-283.12,0.0,0,0,0,1,1,0.02857142857142860,51.741935483871,1.26587996079092,45.8285714285714,1.12903225806452,0.0276220689698766,0.024465261087605
Washington & Jefferson Presidents football,510,554,1095,861,2002-09-30T21:42:06Z,2018-06-21T01:20:17Z,137811.6363888890,5742.1515162037,0.2989343989343990,-88.78,0.0,0,0,0,1,185,0.1689497716894980,0.592334494773519,0.0888168831074619,0.465753424657534,1.27177700348432,0.190695072554256,0.149943796775539
Waylon Smithers,2567,843,1531,1196,2001-08-29T04:41:24Z,2018-06-30T00:12:08Z,147571.51222222200,6148.81300925925,0.42743999764407900,6.41,0.017140631086871800,44,19,24,0.7916666666666670,88,0.05747877204441540,2.14632107023411,0.41747895018672,1.67668190725016,1.28010033444816,0.248991146371589,0.194509086257623
901 New York Avenue,2318,15,75,24,2012-04-11T19:44:13Z,2017-06-23T13:11:14Z,45569.450277777800,1898.727094907410,0.3919802357442810,23.29,0.0004314063848144950,1,1,1,1.0,0,0.0,96.5833333333333,1.22081788700289,30.9066666666667,3.125,0.0395001473361591,0.0126400471475709
Welles Declaration,2189,60,293,118,2009-05-02T08:43:26Z,2018-07-01T03:10:41Z,80322.45416666670,3346.76892361111,0.3184349993440900,-3.55,0.00867976244860667,19,13,18,0.7222222222222220,1,0.0034129692832764500,18.5508474576271,0.65406368051192,7.47098976109215,2.48305084745763,0.0875471258063009,0.0352578868434932
Weather buoy,1452,82,195,117,2006-11-02T00:53:15Z,2017-09-18T02:54:33Z,95354.02166666670,3973.08423611111,0.32737391263707100,-48.48,0.01721763085399450,25,15,20,0.75,9,0.046153846153846200,12.4102564102564,0.365459153068758,7.44615384615385,1.66666666666667,0.0490802581600605,0.0294481548960363
75th Avenue (IND Queens Boulevard Line),2039,90,286,212,2005-08-09T19:29:45Z,2018-06-17T23:48:40Z,112684.31527777800,4695.17980324075,0.38700463821892400,-98.42,0.01765571358509070,36,28,36,0.7777777777777780,13,0.045454545454545500,9.61792452830189,0.434275168459496,7.12937062937063,1.34905660377358,0.060913535154201,0.0451526903940231
1899 Sewanee Tigers football team,4088,60,554,170,2006-01-08T00:38:19Z,2018-03-05T05:14:17Z,106540.59944444400,4439.19164351850,0.33786784227729100,-25.34,0.009295499021526420,38,13,35,0.37142857142857100,4,0.007220216606498200,24.0470588235294,0.920888379750115,7.37906137184116,3.25882352941176,0.124797495690206,0.0382952604103521
William Matthews (priest),5272,24,650,127,2016-08-16T15:32:23Z,2018-07-08T13:07:17Z,16581.581666666700,690.899236111113,0.2965990743263470,17.17,0.007587253414264040,40,28,34,0.8235294117647060,2,0.003076923076923080,41.511811023622,7.63063515553249,8.11076923076923,5.11811023622047,0.940802892848277,0.183818411371894
1980 National League West tie-breaker game,1241,33,80,57,2010-07-11T13:09:47Z,2018-03-27T00:52:27Z,67571.71111111110,2815.48796296296,0.39799068302589400,-10.92,0.0128928283642224,16,0,13,0.0,0,0.0,21.7719298245614,0.440776169646273,15.5125,1.40350877192982,0.0284142575114438,0.0202451584769037
William George Malone,2369,79,210,130,2005-12-30T06:10:37Z,2018-04-28T03:03:24Z,108044.87972222200,4501.86998842592,0.3608935508935510,24.75,0.005487547488391730,13,4,5,0.8,15,0.07142857142857140,18.2230769230769,0.526225769755808,11.2809523809524,1.61538461538462,0.046647282249354,0.0288768890115049
Wildlife (La Dispute album),4052,102,280,186,2011-08-24T00:15:21Z,2018-05-11T02:43:28Z,58850.46861111110,2452.10285879630,0.43438422960481800,-44.25,0.012339585389930900,50,22,28,0.7857142857142860,12,0.04285714285714290,21.7849462365591,1.65245922921401,14.4714285714286,1.50537634408602,0.114187705868688,0.0758532617556282
1883 Navy Midshipmen football team,1125,12,18,18,2014-01-09T00:54:20Z,2018-02-26T17:14:26Z,36232.335,1509.681,0.42066317216919600,-18.81,0.010666666666666700,12,4,9,0.4444444444444440,0,0.0,62.5,0.745190725356232,62.5,1,0.0119230516056997,0.0119230516056997
War Tour,3883,93,239,157,2006-01-08T22:47:36Z,2018-05-24T12:59:42Z,108446.20166666700,4518.59173611113,0.3689060930626280,-24.76,0.0056657223796034,22,15,15,1.0,7,0.029288702928870300,24.7324840764331,0.859338534386348,16.2468619246862,1.52229299363057,0.0528925855571303,0.0347453386295793
White House Farm murders,11496,237,1143,521,2004-07-25T16:10:13Z,2018-06-30T01:59:19Z,122097.81833333300,5087.40909722221,0.3313876460457110,36.59,0.00026096033402922800,3,0,2,0.0,21,0.01837270341207350,22.0652591170825,2.25969639561264,10.0577427821522,2.19385796545106,0.224672319083616,0.102409692250712
