articleName,wordCount,NoOfEditors,NoOfRevisions,NoOfEditSessions,startTime,endTime,durationInHours,durationinDays,subjectivity,readingScore,authority,totalRefs,NoOfValidUrlRefs,totalUrlRefs,verifiability,vandalisim,volatility,Speed1 (Edit sessions),Speed2 (No of days),Speed4 (No of edits),Speed5 (edits/edit sessions),Speed6 (edits/durationindays),Speed8(Edit sessions/durationindays)
Ashton Villa,786,51,78,55,2010-05-16T03:07:36Z,2018-10-07T02:29:39Z,73583.3675,3065.9736,0.26799516908212600,-23.24,0.006361323155216290,5,3,4,0.75,1,0.01282051282051280,14.2909090909091,0.256362281870288,10.0769230769231,1.41818181818182,0.0254405317886546,0.017938836517641
Frank A. Armstrong,1816,100,322,164,2006-03-28T22:53:27Z,2018-01-11T04:47:44Z,103349.90472222200,4306.24603009258,0.3407451130958590,18.56,0.0016519823788546300,3,1,2,0.5,5,0.015527950310559000,11.0731707317073,0.42171301577048,5.63975155279503,1.96341463414634,0.0747751052192151,0.038084215080594
Battle of Zanzibar,1161,57,179,78,2010-01-05T00:45:45Z,2018-10-09T13:51:16Z,76789.09194444440,3199.54549768518,0.21302872474747500,11.76,0.008613264427217920,10,2,2,1.0,0,0.0,14.8846153846154,0.362864038295428,6.48603351955307,2.29487179487179,0.0559454460421031,0.0243784625211399
Afghanistanism,1399,43,86,61,2009-12-05T13:49:08Z,2018-11-27T23:52:11Z,78706.05083333330,3279.41878472222,0.35281895485466900,10.81,0.0,0,0,0,1,6,0.06976744186046510,22.9344262295082,0.426599983667076,16.2674418604651,1.40983606557377,0.026224159110342,0.0186008570433821
2012 Brisbane International – Men's Singles,1949,63,222,109,2011-12-28T15:01:17Z,2018-08-25T12:49:04Z,58365.79638888890,2431.90818287037,0.3180786267995570,-1188.83,0.0,0,0,0,1,2,0.009009009009009010,17.8807339449541,0.801428283242011,8.77927927927928,2.03669724770642,0.0912863411389053,0.0448207710997328
Black Girl Magic,1114,30,71,40,2016-09-03T19:43:03Z,2019-01-20T12:39:22Z,20848.938611111100,868.705775462963,0.5470564373897710,-78.12,0.017953321364452400,20,13,20,0.65,4,0.056338028169014100,27.85,1.28236743839571,15.6901408450704,1.775,0.0817307792873389,0.0460455094576557
Walter Borchers,1524,26,118,75,2009-05-15T12:54:45Z,2019-02-16T12:02:09Z,85535.12333333330,3563.96347222222,0.10045662100456600,-31.02,0.0,0,0,0,1,0,0.0,20.32,0.427613810264376,12.9152542372881,1.57333333333333,0.0331092057816249,0.0210439867256091
Australia ICOMOS,1071,28,38,32,2006-09-20T06:26:26Z,2018-10-31T19:58:51Z,106189.54027777800,4424.56417824075,0.21080995309911000,-116.19,0.0,0,0,0,1,1,0.02631578947368420,33.46875,0.24205773876374,28.1842105263158,1.1875,0.0085884165014212,0.00723235073803891
Annals of Mathematics,631,96,161,141,2002-02-25T15:51:15Z,2019-03-05T19:09:59Z,149211.31222222200,6217.13800925925,0.35355539197644500,-7.48,0.012678288431061800,8,2,3,0.6666666666666670,8,0.049689440993788800,4.47517730496454,0.101493645317226,3.91925465838509,1.14184397163121,0.0258961598986899,0.0226792456255607
John Hospers,997,176,388,278,2004-03-16T22:09:47Z,2019-02-26T15:53:10Z,131033.72305555600,5459.73846064817,0.3459330143540670,-36.95,0.009027081243731190,9,5,6,0.8333333333333330,23,0.059278350515463900,3.5863309352518,0.182609479773806,2.56958762886598,1.39568345323741,0.0710656751777698,0.0509181899469588
Saur Revolution,1577,206,476,316,2006-12-12T15:36:35Z,2019-02-21T17:56:26Z,106898.33083333300,4454.09711805554,0.3587152581717800,-13.9,0.009511731135066580,15,14,15,0.9333333333333330,32,0.06722689075630250,4.99050632911392,0.354056042830168,3.31302521008403,1.50632911392405,0.106867898787039,0.0709459160014794
Alexandria Station (Northern Territory),957,14,57,36,2012-12-09T10:01:07Z,2018-12-13T22:57:41Z,52692.942777777800,2195.539282407410,0.2721108326371480,-40.12,0.018808777429467100,18,5,18,0.2777777777777780,0,0.0,26.5833333333333,0.435883797510855,16.7894736842105,1.58333333333333,0.0259617308862265,0.0163968826649852
Aangan (2018 TV series),2503,168,386,264,2017-11-04T08:23:45Z,2019-03-08T03:17:33Z,11730.896666666700,488.787361111113,0.42168202208419600,-55.93,0.01797842588893330,45,13,45,0.28888888888888900,31,0.08031088082901550,9.48106060606061,5.12083617364854,6.48445595854922,1.46212121212121,0.789709453866695,0.540112165338879
Alp-Tegin,759,93,225,154,2006-01-10T16:00:27Z,2019-02-22T16:29:52Z,114984.49027777800,4791.02042824075,0.31198181818181800,-27.17,0.00922266139657444,7,2,2,1.0,4,0.017777777777777800,4.92857142857143,0.158421365838071,3.37333333333333,1.46103896103896,0.0469628554855942,0.0321434655323623
Singapore Airlines Flights 21 and 22,1299,155,251,190,2007-06-16T20:54:47Z,2019-01-11T17:09:49Z,101444.25055555600,4226.84377314817,0.318427274479906,-67.03,0.01770592763664360,23,16,21,0.7619047619047620,10,0.0398406374501992,6.83684210526316,0.307321507421719,5.17529880478088,1.32105263157895,0.0593823697943428,0.0449507978522914
Tess of the d'Urbervilles,3338,704,1127,839,2002-09-10T21:50:06Z,2019-02-24T22:32:26Z,144264.70555555600,6011.02939814817,0.41025487939385200,34.83,0.0032953864589574600,11,3,8,0.375,93,0.08251996450754220,3.97854588796186,0.555312539484226,2.96184560780834,1.34326579261025,0.187488685440001,0.139576758725963
Black people and Mormon priesthood,9932,92,315,196,2011-07-22T13:32:43Z,2019-03-03T22:21:46Z,66752.8175,2781.3674,0.3630582937811860,2.89,0.009162303664921470,91,52,68,0.7647058823529410,14,0.044444444444444400,50.6734693877551,3.57090545279232,31.5301587301587,1.60714285714286,0.113253646559563,0.0704689356370614
2011 Philadelphia Independence season,3331,12,46,21,2017-06-15T20:54:15Z,2019-02-22T03:00:58Z,14790.111944444400,616.254664351850,0.3477048399629040,-491.16,0.006004202942059440,20,10,20,0.5,1,0.021739130434782600,158.619047619048,5.40523292185285,72.4130434782609,2.19047619047619,0.0746444654473826,0.0340768211825007
Ann Atwater,1807,46,94,54,2008-04-06T19:15:27Z,2019-03-02T22:11:44Z,95570.93805555560,3982.12241898148,0.45615799131424100,39.0,0.0011068068622025500,2,0,2,0.0,9,0.09574468085106380,33.462962962963,0.453778113748241,19.2234042553191,1.74074074074074,0.0236055023200524,0.0135606077157748
Aerobatic maneuver,1469,127,202,162,2005-02-14T15:41:34Z,2019-02-25T23:39:41Z,122983.96861111100,5124.33202546296,0.3568287496816910,16.56,0.0,0,0,0,1,4,0.019801980198019800,9.0679012345679,0.286671510101316,7.27227722772277,1.24691358024691,0.0394197719812565,0.0316138765394235
Aksu Airport,280,50,85,68,2007-02-10T14:46:09Z,2019-02-05T01:47:10Z,105059.01694444400,4377.45903935183,0.10734126984127000,-143.22,0.0035714285714285700,1,1,1,1.0,2,0.023529411764705900,4.11764705882353,0.0639640479746121,3.29411764705882,1.25,0.0194176574208644,0.0155341259366915
Airwave Magic,479,1,6,4,2016-03-17T20:13:04Z,2016-03-19T15:46:19Z,43.55416666666670,1.81475694444445,0.535487012987013,39.6,0.0020876826722338200,1,1,1,1.0,0,0.0,119.75,263.947192193628,79.8333333333333,1.5,3.30622787716444,2.20415191810963
27th Street Historic District,1806,21,69,31,2011-06-17T03:07:28Z,2018-09-24T11:40:47Z,63752.55527777780,2656.35646990741,0.16367983867983900,-81.54,0.016057585825027700,29,13,14,0.9285714285714290,1,0.014492753623188400,58.258064516129,0.679878630921455,26.1739130434783,2.2258064516129,0.0259754294205872,0.0116701204643218
Ashland Regional Airport,367,34,58,47,2006-06-22T02:38:14Z,2018-10-16T01:28:53Z,107974.84416666700,4498.95184027779,0.3449945887445890,-38.13,0.0,0,0,0,1,3,0.05172413793103450,7.80851063829787,0.0815745562587172,6.32758620689655,1.23404255319149,0.0128918917248109,0.0104468777770019
Black Horror on the Rhine,8733,25,311,56,2018-04-14T11:22:18Z,2019-02-15T04:49:09Z,7361.4475,306.7270,0.3189348358634070,-80.48,0.0013740982480247300,12,2,3,0.6666666666666670,0,0.0,155.946428571429,28.4715743744691,28.08038585209,5.55357142857143,1.01393102375586,0.182572788843498
Afghanistan at the Asian Games,1936,22,80,43,2010-02-25T16:56:52Z,2019-01-27T19:28:40Z,78194.53,3258.11,0.15713995825603000,-15.02,0.008264462809917360,16,10,16,0.625,1,0.0125,45.0232558139535,0.594210362284932,24.2,1.86046511627907,0.0245541472018567,0.013197854120998
CIOPORA,1137,17,51,24,2012-11-22T16:14:34Z,2018-11-15T20:41:19Z,52420.44583333330,2184.18524305555,0.339672961447155,-20.5,0.002638522427440630,3,3,3,1.0,0,0.0,47.375,0.520560242596183,22.2941176470588,2.125,0.0233496678737074,0.0109880789993917
2014 Ohio elections,2515,27,107,51,2013-10-13T18:24:59Z,2018-12-26T16:55:55Z,45598.515555555600,1899.938148148150,0.31506696428571400,-78.3,0.00437375745526839,11,7,9,0.7777777777777780,0,0.0,49.3137254901961,1.32372730262369,23.5046728971963,2.09803921568627,0.0563176228154015,0.0268429790989297
1919 Auburn Tigers football team,1663,26,98,55,2006-10-24T02:07:10Z,2019-01-27T15:31:02Z,107485.39777777800,4478.55824074075,0.301616996004751,-37.04,0.009019843656043300,15,2,14,0.14285714285714300,1,0.01020408163265310,30.2363636363636,0.371324857377525,16.969387755102,1.78181818181818,0.0218820421064326,0.0122807379168755
Alfred Chapman,957,55,107,73,2005-08-30T00:00:39Z,2018-12-03T16:20:25Z,116248.32944444400,4843.68039351850,0.24552218614718600,35.51,0.0,0,0,0,1,1,0.009345794392523360,13.1095890410959,0.197577032803526,8.94392523364486,1.46575342465753,0.0220906400313242,0.0150711843204361
1920 Palm Sunday tornado outbreak,4062,86,312,142,2007-01-09T06:33:44Z,2018-12-19T22:16:28Z,104703.71222222200,4362.65467592592,0.41817334839074000,6.85,0.0022156573116691300,9,2,4,0.5,4,0.01282051282051280,28.6056338028169,0.93108446616575,13.0192307692308,2.19718309859155,0.071516088981712,0.0325489892160356
2009 Giro d'Italia Femminile,1959,28,40,33,2010-01-12T16:09:54Z,2018-09-28T17:29:40Z,76345.32944444450,3181.05539351852,0.5176155969634230,-117.95,0.0015313935681470100,3,3,3,1.0,0,0.0,59.3636363636364,0.615833350148982,48.975,1.21212121212121,0.0125744430862477,0.0103739155461544
Appleton International Airport,3206,158,576,434,2005-09-09T02:00:17Z,2019-03-05T18:24:47Z,118216.40833333300,4925.68368055554,0.21137014991181700,-85.84,0.014348097317529600,46,20,43,0.46511627906976700,11,0.019097222222222200,7.38709677419355,0.650874113710528,5.56597222222222,1.32718894009217,0.116938081564961,0.0881095961791545
International Mammalian Genome Society,1701,17,58,36,2010-10-21T10:09:45Z,2018-03-18T01:31:07Z,64911.35611111110,2704.63983796296,0.13134328358209000,-2.37,0.01352145796590240,23,2,20,0.1,0,0.0,47.25,0.628919228403118,29.3275862068966,1.61111111111111,0.0214446297750622,0.0133104598603835
Hermann Becker,389,28,61,42,2009-01-31T11:07:36Z,2017-12-28T05:10:14Z,78066.04388888890,3252.75182870370,0.20587301587301600,4.72,0.0,0,0,0,1,0,0.0,9.26190476190476,0.119591047975838,6.37704918032787,1.45238095238095,0.0187533519962111,0.0129121439973913
A Child of the Jago,1583,34,57,37,2012-03-11T14:34:20Z,2019-02-20T14:02:18Z,60887.46611111110,2536.97775462963,0.47960114695910200,-255.87,0.0012634238787113100,2,0,2,0.0,3,0.05263157894736840,42.7837837837838,0.623970784572804,27.7719298245614,1.54054054054054,0.022467678282154,0.0145842823936789
Choctawhatchee River,1194,67,115,93,2005-06-05T01:52:33Z,2019-01-19T15:56:42Z,119438.06916666700,4976.58621527779,0.3707246059144790,9.39,0.0,0,0,0,1,4,0.034782608695652200,12.8387096774194,0.239923503451924,10.3826086956522,1.23655913978495,0.0231082101314668,0.0186875090628383
Avelino Vieira Airport,224,19,39,34,2006-07-20T13:00:51Z,2017-05-26T22:10:14Z,95121.15638888890,3963.38151620370,0.2222222222222220,-322.72,0.017857142857142900,4,1,4,0.25,1,0.02564102564102560,6.58823529411765,0.056517395331287,5.74358974358974,1.14705882352941,0.009840082222858,0.00857853321992748
FedEx Express,5458,801,1904,1347,2005-04-04T20:42:28Z,2019-03-05T15:16:46Z,121986.57166666700,5082.77381944446,0.30261917419812100,-24.59,0.013008427995602800,71,57,70,0.8142857142857140,92,0.04831932773109240,4.05196733481811,1.07382311192367,2.86659663865546,1.41351150705271,0.374598608483449,0.265012776064709
Polly Berry,1475,32,104,55,2005-06-01T17:34:44Z,2018-09-25T01:08:37Z,116719.56472222200,4863.31519675925,0.44190058629035,47.35,0.0,0,0,0,1,1,0.009615384615384620,26.8181818181818,0.303291055653331,14.1826923076923,1.89090909090909,0.0213845896867433,0.0113091580074123
C. D. Barnard,1686,27,67,38,2012-11-01T13:34:05Z,2018-04-26T06:34:44Z,48041.010833333300,2001.708784722220,0.3678763440860220,17.61,0.010083036773428200,17,12,16,0.75,1,0.014925373134328400,44.3684210526316,0.842280362092715,25.1641791044776,1.76315789473684,0.0334714022895682,0.0189837804030387
1997 Supercopa Libertadores Finals,1272,14,54,24,2012-01-09T08:40:42Z,2019-01-13T13:49:03Z,61469.13916666670,2561.21413194445,0.21842105263157900,-308.16,0.0,0,0,0,1,0,0.0,53,0.496639458659518,23.5555555555556,2.25,0.0210837506034701,0.0093705558237645
6ix Commandments,1746,54,154,86,2014-01-17T14:05:32Z,2019-01-20T15:01:08Z,43896.926666666700,1829.038611111110,0.4754707792207790,-144.61,0.004009163802978240,7,3,7,0.42857142857142900,9,0.05844155844155840,20.3023255813953,0.954599858851167,11.3376623376623,1.7906976744186,0.0841972384095531,0.0470192370339063
Jean Burns,848,42,144,61,2006-10-28T13:58:15Z,2019-03-05T07:21:35Z,108257.38888888900,4510.72453703704,0.36730628199806300,-3.61,0.015330188679245300,13,1,3,0.3333333333333330,5,0.034722222222222200,13.9016393442623,0.187996405685421,5.88888888888889,2.36065573770492,0.031923917946581,0.0135233263523711
Challenge of the Champions,1231,13,52,29,2016-12-28T04:05:00Z,2019-02-18T23:55:58Z,18787.849444444400,782.827060185183,0.2904499253183460,-31.8,0.00974817221770918,12,9,12,0.75,0,0.0,42.448275862069,1.57250568178979,23.6730769230769,1.79310344827586,0.0664259101974567,0.0370452191485816
Sebastiano Bedendo,631,26,51,36,2009-09-12T15:32:26Z,2018-08-01T03:28:54Z,77867.94111111110,3244.49754629630,0.2656741632351390,24.82,0.001584786053882730,1,0,1,0.0,0,0.0,17.5277777777778,0.19448311826289,12.3725490196078,1.41666666666667,0.0157189208104713,0.0110957088073915
Granville Bradshaw,528,27,32,30,2009-03-28T21:10:41Z,2018-12-17T15:01:48Z,85217.85194444440,3550.74383101852,0.1984421768707480,-31.87,0.007575757575757580,4,3,4,0.75,0,0.0,17.6,0.148701237016173,16.5,1.06666666666667,0.00901219618279838,0.00844893392137348
AIDS Healthcare Foundation,3590,88,238,135,2005-12-31T20:43:18Z,2019-01-27T15:04:29Z,114594.35305555600,4774.76471064817,0.36473406901978300,-41.85,0.00807799442896936,29,17,25,0.68,7,0.029411764705882400,26.5925925925926,0.751869509296231,15.0840336134454,1.76296296296296,0.0498453880814772,0.0282736444999975
Apco Keara,565,2,6,3,2016-03-21T18:04:42Z,2017-07-07T22:43:46Z,11356.65111111110,473.19379629630,0.3651602564102560,40.72,0.0017699115044247800,1,1,1,1.0,0,0.0,188.333333333333,1.19401396303644,94.1666666666667,2,0.0126797942977321,0.00633989714886607
Semiotics,8175,836,1499,1101,2002-02-25T15:43:11Z,2019-02-12T01:48:09Z,148690.08277777800,6195.42011574075,0.36334641842380700,20.15,0.0034250764525993900,28,8,13,0.6153846153846150,83,0.05537024683122080,7.42506811989101,1.31952310695278,5.45363575717145,1.36148955495005,0.241952921996602,0.177711919358411
1978 European Athletics Championships – Men's 800 metres,1321,15,49,22,2012-05-13T08:49:02Z,2018-12-16T01:05:17Z,57784.270833333300,2407.677951388890,0.2891038039974210,-47.23,0.0,0,0,0,1,0,0.0,60.0454545454545,0.548661418458382,26.9591836734694,2.22727272727273,0.0203515590495539,0.00913743467530992
Andado,851,8,54,21,2015-04-13T09:28:44Z,2019-01-05T08:06:37Z,32710.631388888900,1362.942974537040,0.30964134431876400,-17.39,0.01527614571092830,13,6,12,0.5,0,0.0,40.5238095238095,0.624384156856647,15.7592592592593,2.57142857142857,0.039620146263524,0.0154078346580371
Amyntas Nikator,332,38,66,57,2005-04-29T07:17:10Z,2017-09-25T06:10:10Z,108766.88333333300,4531.95347222221,0.3989130434782610,-49.3,0.0,0,0,0,1,0,0.0,5.82456140350877,0.0732575923461999,5.03030303030303,1.15789473684211,0.0145632563097867,0.0125773577220885
Elder Charles D. Beck,514,10,14,10,2017-04-06T17:19:25Z,2018-08-22T05:36:58Z,12060.2925,502.5122,0.398839355089355,-6.02,0.013618677042801600,7,7,7,1.0,0,0.0,51.4,1.02286076394913,36.7142857142857,1.4,0.027860020807953,0.0199000148628236
Luis Alfaro,1547,42,81,44,2009-01-10T23:55:38Z,2019-02-24T19:42:27Z,88723.78027777780,3696.82417824074,0.33944462259277100,-22.13,0.012928248222365900,20,10,19,0.5263157894736840,0,0.0,35.1590909090909,0.418467291224056,19.0987654320988,1.84090909090909,0.0219106985062369,0.0119021078305485
1688 Germantown Quaker Petition Against Slavery,2637,80,197,111,2009-02-01T01:18:39Z,2019-02-21T12:09:22Z,88138.84527777780,3672.45188657408,0.3838218549127640,30.54,0.0003792188092529390,1,0,1,0.0,6,0.030456852791878200,23.7567567567568,0.718048889800427,13.3857868020305,1.77477477477477,0.053642636060176,0.0302250385922819
Action in Tarrafal Bay,1003,14,55,21,2011-10-26T17:58:15Z,2018-09-25T07:24:47Z,60613.44222222220,2525.56009259259,0.3179118773946360,34.12,0.0019940179461615200,2,1,2,0.5,1,0.01818181818181820,47.7619047619048,0.3971396297169,18.2363636363636,2.61904761904762,0.0217773475916545,0.00831498726226809
John Stanley Booth,764,25,69,34,2010-11-16T21:44:01Z,2018-06-17T07:46:51Z,66466.04722222220,2769.41863425926,0.20238095238095200,-30.11,0.005235602094240840,4,0,3,0.0,2,0.028985507246376800,22.4705882352941,0.275870173815144,11.0724637681159,2.02941176470588,0.0249149764309488,0.0122769449080038
Arthur N. Neu Airport,282,15,24,19,2009-06-14T13:10:43Z,2019-03-08T00:42:44Z,85283.53361111110,3553.48056712963,0.3807539682539680,-41.15,0.0,0,0,0,1,0,0.0,14.8421052631579,0.0793588130489733,11.75,1.26315789473684,0.00675394153608284,0.00534687038273225
Sun Country Airlines,2058,473,1125,734,2004-12-04T09:48:49Z,2019-02-26T21:30:49Z,124739.7,5197.5,0.34522555605314200,-38.77,0.012633624878522800,26,16,26,0.6153846153846150,29,0.025777777777777800,2.80381471389646,0.395960548245667,1.82933333333333,1.53269754768392,0.21645073701476,0.141222080861185
A and T Recovery,1781,35,148,65,2014-09-30T16:56:03Z,2019-02-16T01:53:23Z,38384.955555555600,1599.373148148150,0.32270131629887700,-146.03,0.028635597978663700,51,42,50,0.84,0,0.0,27.4,1.11356127371661,12.0337837837838,2.27692307692308,0.0925362540763944,0.0406409223984165
San Juan Airlines,396,45,71,48,2005-12-09T00:19:56Z,2019-03-02T20:26:38Z,115964.11166666700,4831.83798611113,0.11578947368421100,-149.48,0.005050505050505050,2,1,2,0.5,1,0.014084507042253500,8.25,0.0819563903297837,5.57746478873239,1.47916666666667,0.0146942012965016,0.00993410791876167
86th Aeromedical Evacuation Squadron,795,26,80,31,2014-02-26T12:56:33Z,2019-02-14T12:44:56Z,43535.80638888890,1813.99193287037,0.30439976689976700,-37.72,0.01761006289308180,14,13,14,0.9285714285714290,1,0.0125,25.6451612903226,0.438259942392374,9.9375,2.58064516129032,0.044101629423132,0.0170893814014637
Ashland County Airport,303,10,13,12,2011-07-08T15:15:24Z,2018-02-20T23:53:41Z,58064.63805555560,2419.35991898148,0.46460622710622700,-57.69,0.0,0,0,0,1,0,0.0,25.25,0.125239737015879,23.3076923076923,1.08333333333333,0.00537332205018625,0.00495998958478731
22nd Regiment Alabama Infantry,1504,31,58,36,2008-01-22T15:39:00Z,2018-10-20T19:41:30Z,94180.04166666670,3924.16840277778,0.3946755162241890,46.61,0.0,0,0,0,1,1,0.017241379310344800,41.7777777777778,0.383265916655201,25.9310344827586,1.61111111111111,0.0147802015731394,0.00917391821781065
Mirza Nasir Ahmad,1448,174,382,288,2006-11-15T11:12:23Z,2019-02-16T10:32:32Z,107423.33583333300,4475.97232638888,0.3330387825233190,0.52,0.004834254143646410,7,4,6,0.6666666666666670,39,0.10209424083769600,5.02777777777778,0.32350512791669,3.79057591623037,1.32638888888889,0.08534458485095,0.0643435613535958
116th Regiment Infantry U.S. Colored Troops,501,20,29,24,2009-12-27T18:29:55Z,2018-10-06T10:55:16Z,76912.4225,3204.6843,0.14440052700922300,-41.91,0.0,0,0,0,1,0,0.0,20.875,0.156333653383496,17.2758620689655,1.20833333333333,0.00904925338946385,0.00748903728783215
Arthur Municipal Airport,218,11,13,13,2011-07-08T14:55:39Z,2016-10-31T15:49:06Z,46608.89083333330,1942.03711805555,0.3893518518518520,-85.2,0.0,0,0,0,1,0,0.0,16.7692307692308,0.1122532612653,16.7692307692308,1,0.00669400181857294,0.00669400181857294
Akanu Ibiam International Airport,772,90,137,102,2007-02-01T06:58:23Z,2019-02-25T17:41:59Z,105778.72666666700,4407.44694444446,0.21980519480519500,-159.26,0.006476683937823830,5,3,3,1.0,3,0.021897810218978100,7.56862745098039,0.175158092594421,5.63503649635036,1.34313725490196,0.0310837547738804,0.0231426495396774
Journal of the Royal Statistical Society,1196,47,127,80,2007-09-18T16:17:48Z,2019-02-23T23:34:20Z,100231.27555555600,4176.30314814817,0.5519423558897240,22.65,0.004180602006688960,5,1,2,0.5,3,0.023622047244094500,14.95,0.286377678433215,9.41732283464567,1.5875,0.0304096698670722,0.0191556975540612
Altmetrics,2629,81,245,144,2012-06-29T16:11:18Z,2019-02-06T02:40:59Z,57898.494722222200,2412.437280092590,0.4239927302888370,-42.46,0.02206162038798020,58,20,32,0.625,12,0.04897959183673470,18.2569444444444,1.08976926434295,10.730612244898,1.70138888888889,0.101557044413854,0.0596906710024284
Mirza Tahir Ahmad,1773,339,970,607,2006-09-09T15:30:09Z,2019-02-23T15:02:50Z,109199.54472222200,4549.98103009258,0.2928654552518190,-49.97,0.011844331641286000,21,7,20,0.35,81,0.08350515463917530,2.92092257001647,0.389671954294703,1.82783505154639,1.59802306425041,0.213187702011202,0.133407149609072
American Society for Bone and Mineral Research,892,39,68,45,2008-06-18T18:27:23Z,2018-10-15T20:29:09Z,90506.02944444440,3771.08456018518,0.2853493265993270,10.98,0.0,0,0,0,1,3,0.04411764705882350,19.8222222222222,0.236536727236951,13.1176470588235,1.51111111111111,0.0180319478162698,0.0119329066431197
Aerodyne Jumbe,763,3,14,8,2016-03-15T18:05:11Z,2019-01-12T15:54:09Z,24789.81611111110,1032.90900462963,0.40527263374485600,48.88,0.003931847968545220,3,0,0,1,0,0.0,95.375,0.738690433116699,54.5,1.75,0.0135539529012238,0.00774511594355648
6615th Ranger Force,580,26,62,34,2008-09-14T20:36:43Z,2016-12-28T15:20:55Z,72642.73666666670,3026.78069444445,0.3211075036075040,44.58,0.0017241379310344800,1,0,0,1,0,0.0,17.0588235294118,0.19162273668012,9.35483870967742,1.82352941176471,0.0204838097830473,0.0112330569778001
4-hydroxyphenylpyruvate dioxygenase inhibitor,2317,33,100,69,2012-05-08T16:18:09Z,2018-12-29T22:37:26Z,58230.321388888900,2426.263391203700,0.4488576060934010,12.13,0.0030211480362537800,7,2,3,0.6666666666666670,1,0.01,33.5797101449275,0.954966393343843,23.17,1.44927536231884,0.0412156406277015,0.028438792033114
A. W. Moore (philosopher),1043,27,62,45,2012-02-11T02:11:36Z,2019-03-01T00:28:25Z,61798.280277777800,2574.928344907410,0.36707001332001300,20.35,0.0,0,0,0,1,1,0.016129032258064500,23.1777777777778,0.405059815378088,16.8225806451613,1.37777777777778,0.0240783399361855,0.017476214469812
Bobby Frank Cherry,1547,123,190,140,2004-11-19T04:41:45Z,2018-10-01T07:33:43Z,121538.86611111100,5064.11942129629,0.37747594997595000,-9.67,0.004524886877828060,7,1,6,0.16666666666666700,17,0.08947368421052630,11.05,0.305482527425075,8.14210526315789,1.35714285714286,0.0375188624503971,0.0276454775950294
Black Panther (comics),11409,1485,3819,2843,2004-10-19T18:48:53Z,2019-03-06T00:21:28Z,126005.54305555600,5250.23096064817,0.4345447336356420,14.6,0.0077132088701902,88,38,63,0.6031746031746030,272,0.071222833202409,4.01301442138586,2.17304725935171,2.98743126472899,1.34329933169187,0.727396571431692,0.541499987583216
Iowa Law Review,605,30,110,49,2009-08-27T19:09:18Z,2017-12-16T19:43:08Z,72792.5638888889,3033.0234953704,0.38877314814814800,9.35,0.0,0,0,0,1,3,0.02727272727272730,12.3469387755102,0.199470924285116,5.5,2.24489795918367,0.0362674407791119,0.016155496347059
Angela Barry,1382,19,41,37,2015-01-16T03:14:02Z,2018-08-05T20:30:39Z,31145.276944444400,1297.719872685180,0.3318224679610820,-37.59,0.0,0,0,0,1,0,0.0,37.3513513513514,1.06494477667236,33.7073170731707,1.10810810810811,0.0315938754294983,0.0285115461193034
Hypergraphy,292,25,51,29,2006-06-16T13:01:48Z,2019-03-06T16:21:01Z,111507.32027777800,4646.13834490742,0.3135191197691200,-27.54,0.010273972602739700,3,0,0,1,0,0.0,10.0689655172414,0.0628478918024595,5.72549019607843,1.75862068965517,0.0109768578148131,0.00624174267901139
22nd United States Colored Infantry,535,3,8,6,2017-06-02T19:36:31Z,2018-04-13T22:40:39Z,7563.068888888890,315.127870370370,0.26226783968719400,50.67,0.0,0,0,0,1,0,0.0,89.1666666666667,1.69772352845597,66.875,1.33333333333333,0.0253865200516781,0.0190398900387585
Arey Tatush,613,3,11,6,2015-10-07T14:29:29Z,2017-07-12T20:05:05Z,15461.593333333300,644.233055555554,0.3667224702380950,5.16,0.0032626427406199000,2,1,2,0.5,1,0.09090909090909090,102.166666666667,0.951519011192898,55.7272727272727,1.83333333333333,0.0170745662693668,0.00931339978329101
Avenger Field,1236,28,64,48,2008-01-13T15:03:10Z,2019-03-03T21:35:44Z,97614.54277777780,4067.27261574074,0.3839869786298360,-28.42,0.0,0,0,0,1,0,0.0,25.75,0.303889145570562,19.3125,1.33333333333333,0.0157353602884434,0.0118015202163325
1941 Alabama Crimson Tide football team,3953,33,58,55,2009-12-16T17:40:01Z,2019-02-15T20:41:36Z,80355.02638888890,3348.12609953704,0.2711885944953670,-155.8,0.00885403491019479,35,14,33,0.42424242424242400,2,0.034482758620689700,71.8727272727273,1.18066042988841,68.1551724137931,1.05454545454545,0.0173231229277834,0.0164270993280704
Apucarana Airport,257,15,34,29,2008-09-19T04:54:05Z,2017-05-26T22:09:04Z,76121.24972222220,3171.71873842593,0.25000000000000000,-205.32,0.019455252918287900,5,2,5,0.4,0,0.0,8.86206896551724,0.0810286223952962,7.55882352941176,1.17241379310345,0.0107197399277824,0.00914330758546144
4-2-1 engine exhaust systems,720,17,38,19,2014-11-04T13:12:47Z,2018-09-25T14:33:19Z,34105.34222222220,1421.05592592593,0.42795952380952400,14.8,0.0,0,0,0,1,0,0.0,37.8947368421053,0.506665492092342,18.9473684210526,2,0.026740678749318,0.013370339374659
Aircraft Technologies Acro 1,709,13,41,24,2013-12-02T23:45:29Z,2018-12-23T22:53:19Z,44327.13055555560,1846.96377314815,0.3414732142857140,-19.25,0.004231311706629060,3,0,0,1,7,0.17073170731707300,29.5416666666667,0.383873257455131,17.2926829268293,1.70833333333333,0.0221985945778002,0.0129942992650538
